moviewidwrelease_datewproduction_budgetwdomestic_grossw"worldwide_gross"
Changing Lanesw74wApr 12, 2002w$45,000,000w$66,790,248w$66,790,248
Anacondaw75wApr 11, 1997w$45,000,000w$65,598,907w$136,998,907
"Underworld: Evolution"w76wJan 20, 2006w$45,000,000w$62,318,875w$113,417,762
Coyote Uglyw77wAug 4, 2000w$45,000,000w$60,786,269w$113,916,474
Love Actuallyw78wNov 7, 2003w$45,000,000w$59,472,278w$248,505,300
Jackw79wAug 9, 1996w$45,000,000w$58,617,334w$58,617,334
The Specialistw80wOct 7, 1994w$45,000,000w$57,362,581w$57,362,581
Office Christmas Partyw81wDec 9, 2016w$45,000,000w$54,767,494w$91,323,299
Tin Cupw82wAug 16, 1996w$45,000,000w$53,854,588w$75,854,588
Yours, Mine and Oursw83wNov 23, 2005w$45,000,000w$53,359,917w$72,359,917
Kicking and Screamingw84wMay 13, 2005w$45,000,000w$52,842,724w$55,842,724
The Hitchhiker's Guide to the Galaxyw85wApr 29, 2005w$45,000,000w$51,019,112w$102,746,214
Resident Evil: Extinctionw86wSep 21, 2007w$45,000,000w$50,648,679w$149,871,103
Fat Albertw87wDec 25, 2004w$45,000,000w$48,114,556w$48,563,556
Savagesw88wJul 6, 2012w$45,000,000w$47,323,100w$82,513,490
The River Wildw89wSep 30, 1994w$45,000,000w$46,815,000w$94,215,000
Blendedw90wMay 23, 2014w$45,000,000w$46,290,741w$127,990,741
All Eyez on Mew91wJun 16, 2017w$45,000,000w$44,922,302w$54,876,855
Last Holidayw92wJan 13, 2006w$45,000,000w$38,399,961w$43,343,247
16 Blocksw93wMar 3, 2006w$45,000,000w$36,895,141w$65,595,141
The Indian in the Cupboardw94wJul 14, 1995w$45,000,000w$35,627,222w$35,627,222
Cellularw95wSep 10, 2004w$45,000,000w$32,003,620w$61,475,984
The Ant Bullyw96wJul 28, 2006w$45,000,000w$28,142,535w$49,610,898
Johnny Englishw97wJul 18, 2003w$45,000,000w$28,013,509w$163,126,676
Dunew98wDec 14, 1984w$45,000,000w$27,447,471w$27,447,471
Aliens in the Atticw99wJul 31, 2009w$45,000,000w$25,200,412w$59,551,283
Across the Universew100wSep 14, 2007w$45,000,000w$24,343,673w$29,367,143
Revolutionary Roadw1wDec 26, 2008w$45,000,000w$22,951,340w$79,604,820
Babylon A.D.w2wAug 29, 2008w$45,000,000w$22,532,572w$70,216,497
Frankensteinw3wNov 4, 1994w$45,000,000w$22,006,296w$112,006,296
The Glimmer Manw4wOct 4, 1996w$45,000,000w$20,404,841w$36,404,841
Multiplicityw5wJul 17, 1996w$45,000,000w$20,133,326w$20,133,326
UglyDollsw6wMay 3, 2019w$45,000,000w$19,894,664w$24,644,664
The Pledgew7wJan 19, 2001w$45,000,000w$19,719,930w$29,406,132
The Producers: The Movie Musicalw8wDec 16, 2005w$45,000,000w$19,398,532w$32,952,995
The Phantomw9wJun 7, 1996w$45,000,000w$17,220,599w$17,220,599
Reboundw10wJul 1, 2005w$45,000,000w$16,809,014w$17,492,014
The Ghost Writerw11wFeb 19, 2010w$45,000,000w$15,541,549w$65,532,491
All the Pretty Horsesw12wDec 22, 2000w$45,000,000w$15,527,125w$18,120,267
Bangkok Dangerousw13wSep 5, 2008w$45,000,000w$15,298,133w$46,598,133
Nixonw14wDec 20, 1995w$45,000,000w$13,668,249w$34,668,249
Dreddw15wSep 21, 2012w$45,000,000w$13,414,714w$41,467,606
The Rum Diaryw16wOct 28, 2011w$45,000,000w$13,109,815w$21,544,732
Deep Risingw17wJan 30, 1998w$45,000,000w$11,203,026w$11,203,026
"Welcome to Marwen"w18wDec 21, 2018w$45,000,000w$10,763,520w$12,874,922
Johnny English Rebornw19wOct 21, 2011w$45,000,000w$8,406,711w$164,640,401
Miracle at St. Annaw20wSep 26, 2008w$45,000,000w$7,916,887w$9,676,497
Big Troublew21wApr 5, 2002w$45,000,000w$7,262,288w$8,488,871
Man cheng jin dai huang jin jiaw22wDec 21, 2006w$45,000,000w$6,566,773w$76,904,429
Love in the Time of Choleraw23wNov 16, 2007w$45,000,000w$4,617,608w$31,077,418
Pinocchiow24wDec 25, 2002w$45,000,000w$3,681,811w$31,681,811
"Shadow Conspiracy"w25wJan 31, 1997w$45,000,000w$2,154,540w$2,154,540
Foodfight!w26wDec 31, 2012w$45,000,000w$0w$73,706
Argow27wOct 12, 2012w$44,500,000w$136,025,503w$227,140,757
The Fugitivew28wAug 6, 1993w$44,000,000w$183,875,760w$353,715,317
Rambo: First Blood Part IIw29wMay 22, 1985w$44,000,000w$150,415,432w$300,400,000
Sleepersw30wOct 18, 1996w$44,000,000w$53,300,852w$165,600,852
Charlie St. Cloudw31wJul 30, 2010w$44,000,000w$31,206,263w$48,478,084
The Jurorw32wFeb 2, 1996w$44,000,000w$22,730,924w$22,730,924
"The Interview"w33wFeb 6, 2014w$44,000,000w$6,105,175w$12,342,632
Heaven's Gatew34wNov 19, 1980w$44,000,000w$3,484,331w$3,484,523
The Heatw35wJun 28, 2013w$43,000,000w$159,581,587w$229,727,774
Finding Forresterw36wDec 19, 2000w$43,000,000w$51,768,623w$80,013,623
28 Daysw37wApr 14, 2000w$43,000,000w$37,035,515w$62,063,972
Danny the Dogw38wMay 13, 2005w$43,000,000w$24,537,621w$49,037,621
"The Sweetest Thing"w39wApr 12, 2002w$43,000,000w$24,430,272w$63,078,756
The Girl in the Spiderâs Webw40wNov 9, 2018w$43,000,000w$14,828,555w$34,983,342
A Monster Callsw41wJan 6, 2017w$43,000,000w$3,740,823w$46,414,530
The Mechanicw42wJan 28, 2011w$42,500,000w$29,121,498w$76,347,393
The Firmw43wJun 30, 1993w$42,000,000w$158,340,892w$270,340,892
21 Jump Streetw44wMar 16, 2012w$42,000,000w$138,447,667w$202,812,429
Notting Hillw45wMay 28, 1999w$42,000,000w$116,089,678w$363,728,085
Chicken Runw46wJun 21, 2000w$42,000,000w$106,793,915w$227,793,915
Along Came Pollyw47wJan 16, 2004w$42,000,000w$88,073,507w$173,044,410
Boomerangw48wJul 1, 1992w$42,000,000w$70,052,444w$131,052,444
BrÃ¼now49wJul 10, 2009w$42,000,000w$60,054,530w$138,708,527
Cleopatraw50wJun 12, 1963w$42,000,000w$57,000,000w$71,000,000
Snatchedw51wMay 12, 2017w$42,000,000w$45,852,178w$57,852,177
Here Comes the Boomw52wOct 12, 2012w$42,000,000w$45,290,318w$73,239,258
High Crimesw53wApr 5, 2002w$42,000,000w$41,543,207w$63,781,100
"The Mirror Has Two Faces"w54wNov 15, 1996w$42,000,000w$41,267,469w$41,267,469
Red Riding Hoodw55wMar 11, 2011w$42,000,000w$37,662,162w$91,678,442
The Mothman Propheciesw56wJan 25, 2002w$42,000,000w$35,228,696w$56,438,555
Licence to Killw57wJul 14, 1989w$42,000,000w$34,667,015w$156,167,015
Holmes & Watsonw58wDec 25, 2018w$42,000,000w$30,568,743w$41,926,605
One for the Moneyw59wJan 27, 2012w$42,000,000w$26,414,527w$36,197,221
15 Minutesw60wMar 9, 2001w$42,000,000w$24,375,436w$56,331,864
Lord of Warw61wSep 16, 2005w$42,000,000w$24,149,632w$60,437,727
Super Mario Bros.w62wMay 28, 1993w$42,000,000w$20,844,907w$20,844,907
Herow63wOct 2, 1992w$42,000,000w$19,487,173w$66,787,173
Man on a Ledgew64wJan 27, 2012w$42,000,000w$18,620,000w$49,621,440
The Warrior's Wayw65wDec 3, 2010w$42,000,000w$5,666,340w$8,514,325
McHale's Navyw66wApr 18, 1997w$42,000,000w$4,408,420w$4,408,420
Micmacsw67wMay 28, 2010w$42,000,000w$1,259,693w$11,756,922
Les BronzÃ©s 3: amis pour la view68wDec 31, 2006w$42,000,000w$0w$83,833,602
Pourquoi j'ai pas mangÃ© mon pÃ¨rew69wDec 31, 2015w$42,000,000w$0w$15,451,663
8 Milew70wNov 8, 2002w$41,000,000w$116,724,075w$245,768,384
Rocketmanw71wMay 31, 2019w$41,000,000w$57,342,725w$108,642,725
A Knightâs Talew72wMay 11, 2001w$41,000,000w$56,083,966w$100,622,586
The Medallionw73wAug 22, 2003w$41,000,000w$22,108,977w$22,108,977
The Big Yearw74wOct 14, 2011w$41,000,000w$7,204,138w$7,684,524
The Sixth Sensew75wAug 6, 1999w$40,000,000w$293,506,292w$672,806,292
Wedding Crashersw76wJul 15, 2005w$40,000,000w$209,218,368w$283,218,368
The Karate Kidw77wJun 11, 2010w$40,000,000w$176,591,618w$351,774,938
Fifty Shades of Greyw78wFeb 13, 2015w$40,000,000w$166,167,230w$570,998,101
The Proposalw79wJun 19, 2009w$40,000,000w$163,958,031w$314,709,717
American Hustlew80wDec 13, 2013w$40,000,000w$150,117,807w$257,878,294
John Wick: Chapter 3 â Parabellumw81wMay 17, 2019w$40,000,000w$141,744,320w$256,498,033
Cheaper by the Dozenw82wDec 25, 2003w$40,000,000w$138,614,544w$190,212,113
Lucyw83wJul 25, 2014w$40,000,000w$126,573,960w$457,507,776
Lone Survivorw84wDec 25, 2013w$40,000,000w$125,095,601w$149,804,632
Back to the Future Part IIw85wNov 22, 1989w$40,000,000w$118,450,002w$332,000,000
Double Jeopardyw86wSep 24, 1999w$40,000,000w$116,735,231w$177,835,231
Spy Kids 3-D: Game Overw87wJul 25, 2003w$40,000,000w$111,760,631w$167,851,995
A Time to Killw88wJul 24, 1996w$40,000,000w$108,766,007w$152,266,007
"A League of Their Own"w89wJul 1, 1992w$40,000,000w$107,533,925w$132,440,066
The Conjuring 2: The Enfield Poltergeistw90wJun 10, 2016w$40,000,000w$102,470,008w$311,262,102
"The Social Network"w91wOct 1, 2010w$40,000,000w$96,962,694w$224,922,135
Julie & Juliaw92wAug 7, 2009w$40,000,000w$94,125,426w$126,646,119
He's Just Not That Into Youw93wFeb 6, 2009w$40,000,000w$93,953,653w$181,053,657
"John Wick: Chapter Two"w94wFeb 10, 2017w$40,000,000w$92,029,184w$171,350,009
Ride Along 2w95wJan 15, 2016w$40,000,000w$90,862,685w$124,827,316
Scary Movie 4w96wApr 14, 2006w$40,000,000w$90,710,620w$178,710,620
Get Hardw97wMar 27, 2015w$40,000,000w$90,411,453w$106,511,453
Scream 3w98wFeb 4, 2000w$40,000,000w$89,138,076w$161,838,076
Back to the Future Part IIIw99wMay 24, 1990w$40,000,000w$88,055,283w$244,088,654
The Accountantw100wOct 14, 2016w$40,000,000w$86,260,045w$152,962,083
Dumb and Dumber Tow1wNov 14, 2014w$40,000,000w$86,208,010w$156,553,592
The Other Womanw2wApr 25, 2014w$40,000,000w$83,911,193w$195,111,193
Bram Stoker's Draculaw3wNov 13, 1992w$40,000,000w$82,522,790w$215,862,692
"Eight Below"w4wFeb 17, 2006w$40,000,000w$81,612,565w$120,455,994
The Talented Mr. Ripleyw5wDec 24, 1999w$40,000,000w$81,292,135w$128,792,135
The Internw6wSep 25, 2015w$40,000,000w$75,764,672w$197,115,710
The Last of the Mohicansw7wSep 25, 1992w$40,000,000w$75,505,856w$75,505,856
Rayw8wOct 29, 2004w$40,000,000w$75,305,995w$124,823,094
Sin Cityw9wApr 1, 2005w$40,000,000w$74,103,820w$158,527,918
Bridge of Spiesw10wOct 16, 2015w$40,000,000w$72,313,754w$162,498,338
Vantage Pointw11wFeb 22, 2008w$40,000,000w$72,266,306w$150,886,329
I Love You, Manw12wMar 20, 2009w$40,000,000w$72,013,010w$92,302,502
"Shallow Hal"w13wNov 9, 2001w$40,000,000w$70,836,296w$70,836,296
JFKw14wDec 20, 1991w$40,000,000w$70,405,498w$205,400,000
Big Momma's House 2w15wJan 27, 2006w$40,000,000w$70,165,972w$137,047,376
"The House with a Clock in its Walls"w16wSep 21, 2018w$40,000,000w$68,549,695w$126,331,750
"Hacksaw Ridge"w17wNov 4, 2016w$40,000,000w$67,209,615w$168,904,682
The Mexicanw18wMar 2, 2001w$40,000,000w$66,808,615w$145,238,250
The Final Destinationw19wAug 28, 2009w$40,000,000w$66,477,700w$187,384,627
17 Againw20wApr 17, 2009w$40,000,000w$64,167,069w$139,474,906
"Unknown"w21wFeb 18, 2011w$40,000,000w$63,686,397w$136,123,083
Get Him to the Greekw22wJun 4, 2010w$40,000,000w$61,153,526w$91,455,875
Gothikaw23wNov 21, 2003w$40,000,000w$59,588,068w$141,484,812
Behind Enemy Linesw24wNov 30, 2001w$40,000,000w$58,855,732w$58,855,732
"The Lincoln Lawyer"w25wMar 18, 2011w$40,000,000w$58,009,200w$87,145,086
Shall We Dance?w26wOct 15, 2004w$40,000,000w$57,887,882w$118,097,882
Invinciblew27wAug 25, 2006w$40,000,000w$57,806,952w$58,501,127
Escape From Planet Earthw28wFeb 15, 2013w$40,000,000w$57,012,977w$74,156,610
Small Soldiersw29wJul 10, 1998w$40,000,000w$55,143,823w$71,743,823
"Spawn"w30wJul 31, 1997w$40,000,000w$54,979,992w$87,949,859
Horrible Bosses 2w31wNov 26, 2014w$40,000,000w$54,445,357w$105,945,357
The Count of Monte Cristow32wJan 25, 2002w$40,000,000w$54,228,104w$75,389,090
The Prestigew33wOct 20, 2006w$40,000,000w$53,089,891w$104,407,366
The Lake Housew34wJun 16, 2006w$40,000,000w$52,330,111w$114,830,111
Predatorsw35wJul 9, 2010w$40,000,000w$52,000,688w$127,234,389
The Odd Life of Timothy Greenw36wAug 15, 2012w$40,000,000w$51,853,450w$55,249,159
The Living Daylightsw37wJul 31, 1987w$40,000,000w$51,185,000w$191,200,000
Apocalyptow38wDec 8, 2006w$40,000,000w$50,866,635w$121,032,272
Music and Lyricsw39wFeb 14, 2007w$40,000,000w$50,572,589w$146,196,885
Legal Eaglesw40wJun 18, 1986w$40,000,000w$49,851,591w$49,851,591
"Secret Window"w41wMar 12, 2004w$40,000,000w$47,958,031w$92,111,551
The Skeleton Keyw42wAug 12, 2005w$40,000,000w$47,907,715w$92,256,918
Jersey Boysw43wJun 20, 2014w$40,000,000w$47,047,013w$65,282,732
Made of Honorw44wMay 2, 2008w$40,000,000w$46,012,734w$106,548,738
The Rainmakerw45wNov 21, 1997w$40,000,000w$45,916,769w$45,916,769
Medicine Manw46wFeb 7, 1992w$40,000,000w$44,948,240w$44,948,240
Amistadw47wDec 12, 1997w$40,000,000w$44,212,592w$58,250,151
A Million Ways to Die in The Westw48wMay 30, 2014w$40,000,000w$42,720,965w$86,778,557
Final Destination 5w49wAug 12, 2011w$40,000,000w$42,587,643w$155,011,165
"Widows"w50wNov 16, 2018w$40,000,000w$42,402,632w$73,866,088
Fever Pitchw51wApr 8, 2005w$40,000,000w$42,071,069w$50,071,069
Aliens vs. Predator - Requiemw52wDec 25, 2007w$40,000,000w$41,797,066w$128,884,494
The Water Horse: Legend of the Deepw53wDec 25, 2007w$40,000,000w$40,412,817w$103,429,755
Sex Tapew54wJul 18, 2014w$40,000,000w$38,543,473w$126,069,509
Scream 4w55wApr 15, 2011w$40,000,000w$38,180,928w$95,989,590
Ri¢hie Ri¢hw56wDec 21, 1994w$40,000,000w$38,087,756w$38,087,756
"Autumn in New York"w57wAug 11, 2000w$40,000,000w$37,752,931w$90,717,684
Paulw58wMar 18, 2011w$40,000,000w$37,412,945w$101,162,106
The Guilt Tripw59wDec 19, 2012w$40,000,000w$37,134,215w$41,294,674
Colombianaw60wAug 26, 2011w$40,000,000w$36,665,854w$72,295,262
8MMw61wFeb 26, 1999w$40,000,000w$36,443,442w$96,398,826
The Commuterw62wJan 12, 2018w$40,000,000w$36,343,858w$101,985,431
Hanging Upw63wFeb 18, 2000w$40,000,000w$36,037,909w$51,867,723
The Doorsw64wMar 1, 1991w$40,000,000w$34,416,893w$34,416,893
Mickey Blue Eyesw65wAug 20, 1999w$40,000,000w$33,864,342w$53,864,342
"Pay it Forward"w66wOct 20, 2000w$40,000,000w$33,508,922w$55,696,705
Arthurw67wApr 8, 2011w$40,000,000w$33,035,397w$47,787,943
Drillbit Taylorw68wMar 21, 2008w$40,000,000w$32,862,104w$49,686,263
Patriots Dayw69wDec 21, 2016w$40,000,000w$31,886,361w$52,837,989
Extremely Loud and Incredibly Closew70wDec 25, 2011w$40,000,000w$31,847,881w$55,247,881
"The Shadow"w71wJul 1, 1994w$40,000,000w$31,835,600w$31,835,600
Transporter 3w72wNov 26, 2008w$40,000,000w$31,715,062w$107,235,592
Morning Gloryw73wNov 10, 2010w$40,000,000w$31,011,732w$59,795,070
Get Rich or Die Tryin'w74wNov 9, 2005w$40,000,000w$30,981,850w$46,666,955
Long Shotw75wMay 3, 2019w$40,000,000w$30,202,860w$43,711,031
The Art of Warw76wAug 25, 2000w$40,000,000w$30,199,105w$30,199,105
Grudge Matchw77wDec 25, 2013w$40,000,000w$29,807,260w$69,807,260
Bless the Childw78wAug 11, 2000w$40,000,000w$29,374,178w$40,435,694
Rentw79wNov 23, 2005w$40,000,000w$29,077,547w$31,670,620
"The Out-of-Towners"w80wApr 2, 1999w$40,000,000w$28,544,120w$28,544,120
The Nut Job 2: Nutty by Naturew81wAug 11, 2017w$40,000,000w$28,370,522w$57,438,389
The Island of Dr. Moreauw82wAug 23, 1996w$40,000,000w$27,682,712w$27,682,712
The Musketeerw83wSep 7, 2001w$40,000,000w$27,053,815w$27,053,815
Resident Evil: The Final Chapterw84wJan 27, 2017w$40,000,000w$26,844,692w$314,101,190
The Other Boleyn Girlw85wFeb 29, 2008w$40,000,000w$26,814,957w$78,269,970
The Housew86wJun 30, 2017w$40,000,000w$25,584,504w$31,192,425
"Sweet November"w87wFeb 16, 2001w$40,000,000w$25,288,103w$65,754,228
The Reapingw88wApr 5, 2007w$40,000,000w$25,126,214w$62,226,214
Season of the Witchw89wJan 7, 2011w$40,000,000w$24,827,228w$91,126,600
Renaissance Manw90wJun 3, 1994w$40,000,000w$24,172,899w$24,172,899
Quest for Camelotw91wMay 15, 1998w$40,000,000w$22,772,500w$38,172,500
City by the Seaw92wSep 6, 2002w$40,000,000w$22,433,915w$22,433,915
At First Sightw93wJan 15, 1999w$40,000,000w$22,365,133w$22,365,133
Mechanic: Resurrectionw94wAug 26, 2016w$40,000,000w$21,218,403w$109,738,840
Torquew95wJan 16, 2004w$40,000,000w$21,176,322w$46,176,322
Fantastic Mr. Foxw96wNov 13, 2009w$40,000,000w$21,002,919w$47,083,412
"Showgirls"w97wSep 22, 1995w$40,000,000w$20,350,754w$37,750,754
City Hallw98wFeb 16, 1996w$40,000,000w$20,278,055w$20,278,055
Big Miraclew99wFeb 3, 2012w$40,000,000w$20,157,300w$25,268,680
The Impossiblew100wDec 21, 2012w$40,000,000w$19,019,882w$169,590,606
A Thousand Wordsw1wMar 9, 2012w$40,000,000w$18,450,127w$20,790,486
Marie Antoinettew2wOct 20, 2006w$40,000,000w$15,962,471w$60,862,471
Get Carterw3wOct 6, 2000w$40,000,000w$14,967,182w$19,417,182
Kiss of Deathw4wApr 21, 1995w$40,000,000w$14,942,422w$14,942,422
Life, or Something Like Itw5wApr 26, 2002w$40,000,000w$14,448,589w$14,448,589
Ishtarw6wMay 15, 1987w$40,000,000w$14,375,181w$14,375,181
Memoirs of an Invisible Manw7wFeb 28, 1992w$40,000,000w$14,358,033w$14,358,033
Ameliaw8wOct 23, 2009w$40,000,000w$14,279,575w$19,756,077
Cirque du Freak: The Vampire's Assistantw9wOct 23, 2009w$40,000,000w$14,046,595w$39,753,957
"New York Minute"w10wMay 7, 2004w$40,000,000w$14,018,364w$21,215,882
The Deep End of the Oceanw11wMar 12, 1999w$40,000,000w$13,508,635w$13,508,635
Alfiew12wNov 5, 2004w$40,000,000w$13,395,939w$35,195,939
FearDotComw13wAug 30, 2002w$40,000,000w$13,208,023w$13,208,023
Soul Menw14wNov 7, 2008w$40,000,000w$12,082,391w$12,345,883
The Gunmanw15wMar 20, 2015w$40,000,000w$10,664,749w$18,594,227
Universal Soldier II: The Returnw16wAug 20, 1999w$40,000,000w$10,447,421w$10,717,421
Pandorumw17wSep 25, 2009w$40,000,000w$10,330,853w$17,033,431
Duplexw18wSep 26, 2003w$40,000,000w$9,652,000w$10,070,651
Paranoiaw19wAug 16, 2013w$40,000,000w$7,388,654w$16,340,767
Raise the Titanicw20wAug 1, 1980w$40,000,000w$7,000,000w$7,000,000
Baahubali: The Beginningw21wJul 10, 2015w$40,000,000w$6,738,000w$26,736,665
The Hurricane Heistw22wMar 9, 2018w$40,000,000w$6,115,824w$30,963,684
Impostorw23wJan 4, 2002w$40,000,000w$6,114,237w$7,974,607
Victor Frankensteinw24wNov 25, 2015w$40,000,000w$5,775,076w$31,124,367
Extreme Opsw25wNov 27, 2002w$40,000,000w$4,835,968w$12,624,471
Just Visitingw26wApr 6, 2001w$40,000,000w$4,777,007w$16,172,200
"Snowpiercer"w27wJun 27, 2014w$40,000,000w$4,563,029w$88,069,880
Sunshinew28wJul 20, 2007w$40,000,000w$3,688,560w$32,030,610
The Hudsucker Proxyw29wMar 11, 1994w$40,000,000w$2,816,518w$14,938,149
Billy Lynnâs Long Halftime Walkw30wNov 11, 2016w$40,000,000w$1,738,477w$30,230,402
Piratesw31wJul 1, 1986w$40,000,000w$1,641,825w$6,341,825
Delgow32wDec 12, 2008w$40,000,000w$915,840w$915,840
The Hunting Partyw33wSep 7, 2007w$40,000,000w$876,671w$7,729,552
Alex Rider: Operation Stormbreakerw34wOct 13, 2006w$40,000,000w$659,210w$20,722,450
Red Cliffw35wNov 20, 2009w$40,000,000w$627,047w$119,627,047
The Last Shotw36wSep 24, 2004w$40,000,000w$463,730w$463,730
Nomadw37wMar 16, 2007w$40,000,000w$79,123w$79,123
Un monstre Ã Parisw38wApr 16, 2013w$40,000,000w$0w$27,000,381
Kurskw39wJun 21, 2019w$40,000,000w$0w$4,212,799
USS Indianapolis: Men of Couragew40wNov 11, 2016w$40,000,000w$0w$1,663,785
"Dragon Nest Warriors' Dawn"w41wDec 31, 2014w$40,000,000w$0w$734,423
"The Crow"w42wDec 31, 2018w$40,000,000w$0w$0
The Goldfinchw43wSep 13, 2019w$40,000,000w$0w$0
"Down Under Cover"w44wDec 31, 2019w$40,000,000w$0w$0
The Time Traveler's Wifew45wAug 14, 2009w$39,000,000w$63,414,846w$102,332,135
Superman IIIw46wJun 17, 1983w$39,000,000w$59,950,623w$59,950,623
Because I Said Sow47wFeb 2, 2007w$39,000,000w$42,674,040w$69,538,833
"Frankenweenie"w48wOct 5, 2012w$39,000,000w$35,287,788w$81,150,788
Sgt. Bilkow49wMar 29, 1996w$39,000,000w$30,356,589w$37,956,589
Serenityw50wSep 30, 2005w$39,000,000w$25,514,517w$40,319,440
Shoot 'Em Upw51wSep 7, 2007w$39,000,000w$12,796,824w$26,796,824
Against the Ropesw52wFeb 20, 2004w$39,000,000w$5,881,504w$6,429,865
Yi dai zong shiw53wAug 23, 2013w$38,600,000w$6,594,959w$57,987,299
The Fast and the Furiousw54wJun 22, 2001w$38,000,000w$144,512,310w$206,512,310
"Sweet Home Alabama"w55wSep 27, 2002w$38,000,000w$127,214,072w$182,365,114
The Ugly Truthw56wJul 24, 2009w$38,000,000w$88,915,214w$205,298,907
Spy Kids 2: The Island of Lost Dreamsw57wAug 7, 2002w$38,000,000w$85,846,296w$119,721,296
Star Trek: Generationsw58wNov 18, 1994w$38,000,000w$75,671,262w$120,000,000
Captain Underpants: The First Epic Moview59wJun 2, 2017w$38,000,000w$73,921,000w$126,577,874
Paul Blart: Mall Cop 2w60wApr 17, 2015w$38,000,000w$71,091,594w$107,650,646
Mouse Huntw61wDec 19, 1997w$38,000,000w$61,894,591w$61,894,591
Why Him?w62wDec 23, 2016w$38,000,000w$60,323,786w$117,425,156
Water for Elephantsw63wApr 22, 2011w$38,000,000w$58,709,717w$116,809,717
"Life as We Know It"w64wOct 8, 2010w$38,000,000w$53,374,681w$105,887,837
The Hurricanew65wDec 29, 1999w$38,000,000w$50,699,241w$73,956,241
Riddickw66wSep 6, 2013w$38,000,000w$42,025,135w$94,763,758
Heartbreakersw67wMar 23, 2001w$38,000,000w$40,334,024w$57,753,825
Enoughw68wMay 24, 2002w$38,000,000w$39,177,215w$50,970,660
The 5th Wavew69wJan 22, 2016w$38,000,000w$34,912,982w$111,336,398
Pushw70wFeb 6, 2009w$38,000,000w$31,811,527w$49,678,401
Rushw71wSep 20, 2013w$38,000,000w$26,947,624w$98,230,839
Angel Eyesw72wMay 18, 2001w$38,000,000w$24,044,532w$29,544,532
Joe Somebodyw73wDec 21, 2001w$38,000,000w$22,770,864w$24,515,990
The Ninth Gatew74wMar 10, 2000w$38,000,000w$18,653,746w$58,394,308
Only the Bravew75wOct 20, 2017w$38,000,000w$18,340,051w$24,555,177
Extreme Measuresw76wSep 27, 1996w$38,000,000w$17,378,193w$17,378,193
The Thingw77wOct 14, 2011w$38,000,000w$16,999,934w$27,573,078
Rock Starw78wSep 7, 2001w$38,000,000w$16,991,902w$19,317,765
White Squallw79wFeb 2, 1996w$38,000,000w$10,229,300w$10,229,300
City of Emberw80wOct 10, 2008w$38,000,000w$7,873,007w$17,831,558
"Switchback"w81wOct 31, 1997w$38,000,000w$6,504,442w$6,504,442
The Sisters Brothersw82wSep 21, 2018w$38,000,000w$3,143,056w$13,143,056
Texas Rangersw83wNov 30, 2001w$38,000,000w$623,374w$623,374
Virgin Territoryw84wAug 26, 2008w$38,000,000w$0w$5,473,041
The Upsidew85wJan 11, 2019w$37,500,000w$108,235,497w$119,024,536
What to Expect When You're Expectingw86wMay 18, 2012w$37,500,000w$41,152,203w$88,473,016
The Masterw87wSep 14, 2012w$37,500,000w$16,247,159w$50,647,416
The Expressw88wOct 10, 2008w$37,500,000w$9,793,406w$9,813,309
"Twilight"w89wNov 21, 2008w$37,000,000w$192,769,854w$402,280,159
We're the Millersw90wAug 7, 2013w$37,000,000w$150,394,119w$267,816,276
Creedw91wNov 25, 2015w$37,000,000w$109,767,581w$173,567,581
"The Town"w92wSep 17, 2010w$37,000,000w$92,186,262w$152,566,881
Dolphin Talew93wSep 23, 2011w$37,000,000w$72,286,779w$96,068,724
Game Nightw94wFeb 23, 2018w$37,000,000w$69,179,066w$117,378,084
Burn After Readingw95wSep 12, 2008w$37,000,000w$60,355,347w$168,167,798
13 Going On 30w96wApr 23, 2004w$37,000,000w$57,139,723w$97,658,712
Nim's Islandw97wApr 4, 2008w$37,000,000w$48,006,762w$101,857,425
"How to be Single"w98wFeb 12, 2016w$37,000,000w$46,843,513w$100,003,780
Cop Outw99wFeb 26, 2010w$37,000,000w$44,875,481w$55,909,910
The Ritew100wJan 28, 2011w$37,000,000w$33,047,633w$97,143,987
Space Chimpsw1wJul 18, 2008w$37,000,000w$30,105,968w$67,029,956
Magnoliaw2wDec 17, 1999w$37,000,000w$22,450,975w$48,446,802
Alohaw3wMay 29, 2015w$37,000,000w$21,052,030w$25,387,091
Obitaemyy ostrovw4wDec 31, 2009w$36,500,000w$0w$15,000,000
A Star is Bornw5wOct 5, 2018w$36,000,000w$215,288,866w$433,449,571
Gnomeo and Julietw6wFeb 11, 2011w$36,000,000w$99,967,670w$193,737,977
John Qw7wFeb 15, 2002w$36,000,000w$71,026,631w$102,226,631
Blue Streakw8wSep 17, 1999w$36,000,000w$68,208,190w$117,448,157
Never Say Never Againw9wOct 7, 1983w$36,000,000w$55,500,000w$160,000,000
Hot Tub Time Machinew10wMar 26, 2010w$36,000,000w$50,269,859w$65,967,750
"Breakdown"w11wMay 2, 1997w$36,000,000w$50,159,144w$50,159,144
Dolphin Tale 2w12wSep 12, 2014w$36,000,000w$42,024,533w$57,824,533
Collateral Beautyw13wDec 16, 2016w$36,000,000w$31,016,021w$85,309,093
A Man Apartw14wApr 4, 2003w$36,000,000w$26,500,000w$43,797,731
Reindeer Gamesw15wFeb 25, 2000w$36,000,000w$23,360,779w$23,360,779
"Snow Falling on Cedars"w16wDec 24, 1999w$36,000,000w$14,378,353w$14,378,353
